FA 1;FA 2;FA 3;FA 4;FA 5;FA 6;FA 7;FA 8;FA 9;FA 10;FA 11;FA 12;FA 13;FA 14;FA 15;FA 16;FA 17;FA 18;FA 19;FA 20;FA 21;FA 22;FA 23;FA 24;FA 25;FA 26;FA 27;FA 28;FA 29;FA 30;FA 31;FA 32;FA 33;FA 34;FA 35;FA 36;FA 37;FA 38;FA 39;FA 40;FA 41;FA 42;FA 43;FA 44;FA 45;FA 46;FA 47;FA 48;FA 49;FA 50;FA 51;FA 52;FA 53;FA 54;FA 55;FA 56;rho
0.025914;0.181188;0.067290;0.063116;0.183520;0.085479;0.111912;0.085479;0.025914;0.063116;0.067290;0.025914;0.183520;0.067290;0.183520;0.025914;0.067290;0.181188;0.067290;0.025914;0.067290;0.181188;0.098123;0.025914;0.111912;0.183520;0.111912;0.067290;0.067290;0.025914;0.183520;0.111912;0.025914;0.181188;0.181188;0.183520;0.025914;0.111912;0.025914;0.025914;0.181188;0.063116;0.063116;0.183520;0.183520;0.067290;0.063116;0.063116;0.085479;0.111912;0.111912;0.067290;0.183520;0.181188;0.067290;0.098123;0.063171
0.111912;0.085479;0.111912;0.098123;0.085479;0.025914;0.063116;0.067290;0.063116;0.098123;0.181188;0.085479;0.063116;0.183520;0.067290;0.098123;0.183520;0.183520;0.063116;0.111912;0.181188;0.225843;0.025914;0.181188;0.225843;0.063116;0.181188;0.085479;0.025914;0.025914;0.098123;0.067290;0.085479;0.098123;0.067290;0.111912;0.183520;0.181188;0.025914;0.181188;0.183520;0.063116;0.225843;0.063116;0.111912;0.183520;0.025914;0.181188;0.181188;0.183520;0.183520;0.111912;0.025914;0.225843;0.181188;0.183520;0.071946
0.181188;0.183520;0.067290;0.085479;0.183520;0.025914;0.111912;0.225843;0.225843;0.111912;0.111912;0.098123;0.098123;0.183520;0.067290;0.063116;0.063116;0.063116;0.111912;0.225843;0.067290;0.098123;0.098123;0.063116;0.085479;0.067290;0.067290;0.181188;0.098123;0.225843;0.225843;0.181188;0.085479;0.111912;0.085479;0.111912;0.225843;0.111912;0.181188;0.085479;0.063116;0.183520;0.067290;0.181188;0.098123;0.067290;0.111912;0.183520;0.098123;0.225843;0.181188;0.225843;0.225843;0.111912;0.225843;0.225843;0.096575
0.067290;0.111912;0.183520;0.067290;0.063116;0.025914;0.183520;0.181188;0.085479;0.111912;0.111912;0.098123;0.225843;0.063116;0.225843;0.085479;0.181188;0.063116;0.085479;0.225843;0.183520;0.111912;0.098123;0.225843;0.063116;0.098123;0.063116;0.085479;0.098123;0.067290;0.067290;0.067290;0.181188;0.067290;0.085479;0.063116;0.067290;0.183520;0.111912;0.085479;0.098123;0.063116;0.225843;0.063116;0.183520;0.085479;0.067290;0.085479;0.085479;0.063116;0.063116;0.098123;0.067290;0.085479;0.085479;0.067290;0.048305
0.183520;0.085479;0.183520;0.063116;0.183520;0.098123;0.025914;0.067290;0.183520;0.111912;0.025914;0.225843;0.063116;0.183520;0.183520;0.063116;0.085479;0.183520;0.098123;0.181188;0.067290;0.181188;0.098123;0.067290;0.025914;0.098123;0.025914;0.183520;0.025914;0.063116;0.181188;0.181188;0.098123;0.225843;0.085479;0.025914;0.181188;0.111912;0.111912;0.025914;0.085479;0.111912;0.063116;0.063116;0.183520;0.225843;0.063116;0.183520;0.111912;0.111912;0.111912;0.225843;0.181188;0.181188;0.085479;0.181188;0.083609
0.181188;0.098123;0.098123;0.063116;0.098123;0.183520;0.063116;0.183520;0.181188;0.063116;0.098123;0.025914;0.183520;0.225843;0.085479;0.225843;0.025914;0.181188;0.181188;0.181188;0.181188;0.181188;0.025914;0.183520;0.067290;0.098123;0.063116;0.181188;0.111912;0.063116;0.085479;0.098123;0.183520;0.085479;0.183520;0.067290;0.111912;0.025914;0.067290;0.067290;0.067290;0.085479;0.098123;0.067290;0.183520;0.025914;0.063116;0.225843;0.067290;0.063116;0.183520;0.181188;0.111912;0.085479;0.111912;0.183520;0.065776
0.085479;0.225843;0.183520;0.085479;0.111912;0.181188;0.067290;0.063116;0.063116;0.111912;0.111912;0.085479;0.067290;0.098123;0.085479;0.181188;0.085479;0.225843;0.085479;0.181188;0.111912;0.085479;0.067290;0.183520;0.111912;0.183520;0.063116;0.183520;0.225843;0.098123;0.067290;0.111912;0.098123;0.067290;0.098123;0.098123;0.067290;0.085479;0.098123;0.183520;0.067290;0.085479;0.111912;0.111912;0.067290;0.025914;0.183520;0.085479;0.181188;0.098123;0.085479;0.085479;0.063116;0.098123;0.025914;0.111912;0.050518
0.098123;0.181188;0.063116;0.025914;0.025914;0.085479;0.025914;0.111912;0.025914;0.181188;0.183520;0.111912;0.085479;0.063116;0.111912;0.111912;0.067290;0.111912;0.183520;0.183520;0.181188;0.067290;0.098123;0.067290;0.085479;0.111912;0.098123;0.025914;0.085479;0.025914;0.181188;0.225843;0.181188;0.098123;0.063116;0.025914;0.111912;0.098123;0.025914;0.025914;0.063116;0.111912;0.085479;0.098123;0.181188;0.181188;0.183520;0.085479;0.025914;0.025914;0.067290;0.181188;0.183520;0.111912;0.098123;0.225843;0.078256
0.183520;0.225843;0.063116;0.025914;0.067290;0.225843;0.111912;0.085479;0.025914;0.098123;0.067290;0.063116;0.098123;0.181188;0.098123;0.085479;0.098123;0.111912;0.085479;0.067290;0.111912;0.183520;0.085479;0.085479;0.098123;0.111912;0.025914;0.025914;0.181188;0.183520;0.025914;0.085479;0.098123;0.067290;0.183520;0.063116;0.025914;0.085479;0.098123;0.181188;0.098123;0.183520;0.025914;0.098123;0.098123;0.098123;0.085479;0.067290;0.025914;0.111912;0.063116;0.098123;0.025914;0.183520;0.181188;0.225843;0.045016
0.181188;0.025914;0.067290;0.063116;0.183520;0.183520;0.098123;0.111912;0.111912;0.063116;0.085479;0.111912;0.025914;0.067290;0.181188;0.063116;0.183520;0.183520;0.098123;0.183520;0.098123;0.183520;0.098123;0.098123;0.181188;0.025914;0.183520;0.067290;0.085479;0.225843;0.181188;0.025914;0.181188;0.181188;0.111912;0.085479;0.225843;0.225843;0.025914;0.111912;0.085479;0.067290;0.085479;0.111912;0.063116;0.111912;0.063116;0.183520;0.098123;0.085479;0.181188;0.025914;0.183520;0.225843;0.025914;0.098123;0.078526
0.067290;0.181188;0.025914;0.181188;0.098123;0.181188;0.085479;0.098123;0.098123;0.067290;0.085479;0.063116;0.225843;0.025914;0.025914;0.067290;0.067290;0.181188;0.225843;0.225843;0.063116;0.183520;0.067290;0.225843;0.085479;0.085479;0.098123;0.063116;0.067290;0.063116;0.067290;0.183520;0.025914;0.063116;0.111912;0.225843;0.085479;0.085479;0.111912;0.098123;0.181188;0.098123;0.111912;0.225843;0.085479;0.183520;0.025914;0.063116;0.183520;0.085479;0.025914;0.098123;0.183520;0.063116;0.183520;0.098123;0.078801
0.181188;0.183520;0.098123;0.098123;0.085479;0.183520;0.025914;0.085479;0.183520;0.098123;0.063116;0.067290;0.067290;0.085479;0.067290;0.111912;0.225843;0.183520;0.098123;0.181188;0.183520;0.181188;0.111912;0.063116;0.111912;0.025914;0.085479;0.067290;0.025914;0.063116;0.183520;0.225843;0.098123;0.025914;0.225843;0.085479;0.225843;0.111912;0.111912;0.183520;0.225843;0.025914;0.063116;0.183520;0.063116;0.067290;0.067290;0.225843;0.181188;0.098123;0.085479;0.183520;0.183520;0.181188;0.098123;0.098123;0.084906
0.025914;0.067290;0.063116;0.098123;0.225843;0.025914;0.067290;0.063116;0.181188;0.098123;0.067290;0.085479;0.183520;0.181188;0.183520;0.181188;0.225843;0.098123;0.183520;0.098123;0.225843;0.067290;0.225843;0.025914;0.063116;0.181188;0.085479;0.067290;0.183520;0.067290;0.111912;0.225843;0.111912;0.025914;0.085479;0.063116;0.067290;0.111912;0.111912;0.111912;0.181188;0.183520;0.085479;0.025914;0.183520;0.063116;0.181188;0.067290;0.067290;0.225843;0.111912;0.063116;0.025914;0.098123;0.063116;0.085479;0.079982
0.085479;0.067290;0.085479;0.183520;0.181188;0.183520;0.085479;0.225843;0.181188;0.085479;0.025914;0.183520;0.025914;0.181188;0.098123;0.098123;0.067290;0.225843;0.025914;0.183520;0.111912;0.111912;0.225843;0.025914;0.181188;0.063116;0.183520;0.025914;0.111912;0.025914;0.183520;0.067290;0.111912;0.085479;0.063116;0.111912;0.183520;0.063116;0.063116;0.063116;0.085479;0.183520;0.085479;0.098123;0.085479;0.025914;0.183520;0.181188;0.025914;0.085479;0.098123;0.183520;0.067290;0.181188;0.183520;0.111912;0.069180
0.085479;0.025914;0.225843;0.111912;0.085479;0.183520;0.225843;0.098123;0.067290;0.067290;0.063116;0.181188;0.111912;0.098123;0.183520;0.225843;0.098123;0.111912;0.067290;0.181188;0.181188;0.181188;0.098123;0.067290;0.183520;0.183520;0.063116;0.067290;0.111912;0.225843;0.085479;0.225843;0.025914;0.183520;0.183520;0.063116;0.063116;0.181188;0.025914;0.098123;0.067290;0.025914;0.098123;0.183520;0.098123;0.098123;0.181188;0.181188;0.067290;0.225843;0.025914;0.085479;0.111912;0.063116;0.111912;0.063116;0.089601
0.111912;0.063116;0.183520;0.183520;0.067290;0.225843;0.111912;0.067290;0.098123;0.025914;0.181188;0.063116;0.181188;0.183520;0.098123;0.098123;0.183520;0.225843;0.085479;0.225843;0.183520;0.067290;0.067290;0.098123;0.085479;0.183520;0.063116;0.111912;0.098123;0.067290;0.098123;0.098123;0.225843;0.183520;0.183520;0.183520;0.111912;0.098123;0.067290;0.063116;0.085479;0.098123;0.183520;0.063116;0.085479;0.098123;0.181188;0.111912;0.181188;0.098123;0.225843;0.111912;0.111912;0.183520;0.098123;0.181188;0.078295
0.067290;0.085479;0.098123;0.098123;0.063116;0.067290;0.111912;0.225843;0.225843;0.181188;0.067290;0.025914;0.063116;0.181188;0.225843;0.067290;0.025914;0.085479;0.183520;0.098123;0.025914;0.098123;0.225843;0.181188;0.183520;0.025914;0.098123;0.063116;0.111912;0.085479;0.063116;0.181188;0.067290;0.098123;0.183520;0.183520;0.225843;0.025914;0.085479;0.025914;0.085479;0.025914;0.183520;0.225843;0.225843;0.085479;0.098123;0.025914;0.067290;0.085479;0.098123;0.181188;0.067290;0.025914;0.025914;0.025914;0.103751
0.067290;0.067290;0.067290;0.181188;0.063116;0.025914;0.225843;0.063116;0.183520;0.085479;0.225843;0.181188;0.225843;0.085479;0.183520;0.183520;0.025914;0.085479;0.098123;0.063116;0.067290;0.183520;0.085479;0.063116;0.111912;0.181188;0.085479;0.111912;0.085479;0.063116;0.225843;0.111912;0.067290;0.067290;0.025914;0.025914;0.225843;0.067290;0.181188;0.098123;0.183520;0.181188;0.183520;0.225843;0.225843;0.025914;0.225843;0.225843;0.111912;0.085479;0.025914;0.067290;0.063116;0.025914;0.183520;0.181188;0.096161
0.181188;0.063116;0.111912;0.225843;0.025914;0.111912;0.063116;0.181188;0.111912;0.098123;0.111912;0.111912;0.183520;0.063116;0.098123;0.111912;0.225843;0.063116;0.098123;0.225843;0.111912;0.063116;0.067290;0.098123;0.063116;0.085479;0.098123;0.181188;0.111912;0.063116;0.063116;0.181188;0.183520;0.225843;0.063116;0.067290;0.085479;0.025914;0.085479;0.025914;0.025914;0.067290;0.098123;0.098123;0.111912;0.225843;0.181188;0.111912;0.183520;0.111912;0.111912;0.111912;0.067290;0.063116;0.098123;0.111912;0.071479
0.225843;0.111912;0.067290;0.067290;0.063116;0.183520;0.111912;0.025914;0.225843;0.098123;0.183520;0.063116;0.063116;0.025914;0.183520;0.025914;0.183520;0.183520;0.225843;0.183520;0.025914;0.183520;0.225843;0.098123;0.025914;0.098123;0.085479;0.025914;0.063116;0.181188;0.111912;0.025914;0.111912;0.098123;0.063116;0.085479;0.098123;0.067290;0.063116;0.025914;0.225843;0.067290;0.225843;0.067290;0.063116;0.025914;0.183520;0.225843;0.181188;0.085479;0.063116;0.067290;0.063116;0.025914;0.067290;0.181188;0.075731
0.063116;0.025914;0.085479;0.111912;0.183520;0.098123;0.085479;0.183520;0.085479;0.085479;0.181188;0.183520;0.111912;0.085479;0.025914;0.183520;0.183520;0.085479;0.085479;0.111912;0.098123;0.098123;0.025914;0.067290;0.063116;0.183520;0.063116;0.063116;0.063116;0.111912;0.085479;0.025914;0.063116;0.111912;0.067290;0.181188;0.067290;0.183520;0.183520;0.063116;0.063116;0.225843;0.183520;0.085479;0.067290;0.098123;0.098123;0.025914;0.098123;0.181188;0.085479;0.067290;0.181188;0.067290;0.225843;0.225843;0.053214
0.183520;0.025914;0.181188;0.085479;0.025914;0.025914;0.063116;0.111912;0.067290;0.067290;0.181188;0.063116;0.067290;0.098123;0.098123;0.098123;0.181188;0.085479;0.098123;0.063116;0.085479;0.183520;0.025914;0.181188;0.225843;0.025914;0.085479;0.025914;0.225843;0.098123;0.085479;0.025914;0.183520;0.225843;0.025914;0.085479;0.098123;0.183520;0.225843;0.067290;0.183520;0.183520;0.085479;0.025914;0.098123;0.111912;0.183520;0.098123;0.025914;0.063116;0.111912;0.225843;0.225843;0.111912;0.025914;0.063116;0.079498
0.225843;0.025914;0.183520;0.063116;0.098123;0.183520;0.111912;0.181188;0.085479;0.225843;0.111912;0.111912;0.181188;0.067290;0.067290;0.183520;0.067290;0.085479;0.183520;0.111912;0.085479;0.098123;0.111912;0.085479;0.025914;0.111912;0.183520;0.085479;0.085479;0.183520;0.181188;0.063116;0.181188;0.025914;0.225843;0.063116;0.181188;0.085479;0.181188;0.183520;0.063116;0.098123;0.225843;0.183520;0.098123;0.098123;0.025914;0.098123;0.067290;0.098123;0.111912;0.067290;0.085479;0.181188;0.063116;0.067290;0.065672
0.067290;0.181188;0.098123;0.183520;0.111912;0.067290;0.098123;0.098123;0.098123;0.181188;0.067290;0.225843;0.183520;0.181188;0.183520;0.098123;0.063116;0.111912;0.225843;0.181188;0.063116;0.098123;0.025914;0.085479;0.025914;0.098123;0.063116;0.025914;0.183520;0.063116;0.025914;0.181188;0.067290;0.063116;0.063116;0.098123;0.063116;0.225843;0.111912;0.098123;0.098123;0.098123;0.225843;0.063116;0.025914;0.067290;0.225843;0.225843;0.067290;0.181188;0.111912;0.181188;0.025914;0.225843;0.067290;0.063116;0.063012
0.098123;0.063116;0.181188;0.098123;0.067290;0.063116;0.225843;0.025914;0.025914;0.183520;0.181188;0.063116;0.025914;0.181188;0.183520;0.181188;0.183520;0.085479;0.183520;0.067290;0.183520;0.025914;0.025914;0.225843;0.111912;0.111912;0.067290;0.098123;0.067290;0.025914;0.181188;0.025914;0.025914;0.225843;0.181188;0.085479;0.111912;0.067290;0.025914;0.098123;0.225843;0.098123;0.098123;0.111912;0.067290;0.025914;0.181188;0.181188;0.098123;0.063116;0.098123;0.085479;0.025914;0.025914;0.098123;0.085479;0.056311
0.025914;0.085479;0.085479;0.067290;0.025914;0.067290;0.181188;0.085479;0.111912;0.098123;0.085479;0.067290;0.085479;0.025914;0.025914;0.067290;0.025914;0.067290;0.183520;0.067290;0.181188;0.225843;0.025914;0.225843;0.183520;0.098123;0.183520;0.111912;0.067290;0.225843;0.225843;0.085479;0.067290;0.085479;0.085479;0.025914;0.183520;0.025914;0.098123;0.181188;0.085479;0.025914;0.025914;0.025914;0.025914;0.225843;0.063116;0.067290;0.067290;0.181188;0.067290;0.225843;0.025914;0.098123;0.183520;0.225843;0.078105
0.098123;0.067290;0.225843;0.111912;0.225843;0.098123;0.085479;0.181188;0.085479;0.067290;0.225843;0.183520;0.063116;0.063116;0.181188;0.225843;0.111912;0.225843;0.067290;0.067290;0.025914;0.181188;0.085479;0.225843;0.063116;0.183520;0.025914;0.067290;0.181188;0.181188;0.225843;0.063116;0.063116;0.025914;0.111912;0.085479;0.025914;0.025914;0.181188;0.098123;0.183520;0.183520;0.085479;0.085479;0.183520;0.098123;0.183520;0.181188;0.225843;0.111912;0.225843;0.225843;0.067290;0.085479;0.181188;0.025914;0.105283
0.085479;0.063116;0.025914;0.181188;0.063116;0.067290;0.085479;0.067290;0.067290;0.025914;0.111912;0.111912;0.111912;0.085479;0.025914;0.183520;0.183520;0.225843;0.183520;0.225843;0.085479;0.025914;0.025914;0.063116;0.025914;0.225843;0.085479;0.063116;0.181188;0.098123;0.183520;0.225843;0.181188;0.085479;0.098123;0.183520;0.063116;0.085479;0.098123;0.067290;0.183520;0.098123;0.225843;0.098123;0.067290;0.183520;0.067290;0.098123;0.111912;0.067290;0.225843;0.067290;0.063116;0.067290;0.111912;0.225843;0.050264
0.181188;0.225843;0.181188;0.111912;0.025914;0.085479;0.063116;0.183520;0.063116;0.111912;0.111912;0.067290;0.067290;0.067290;0.025914;0.063116;0.085479;0.085479;0.098123;0.181188;0.085479;0.025914;0.067290;0.183520;0.181188;0.183520;0.111912;0.063116;0.067290;0.225843;0.067290;0.225843;0.111912;0.085479;0.067290;0.063116;0.183520;0.225843;0.067290;0.225843;0.225843;0.183520;0.181188;0.181188;0.063116;0.063116;0.098123;0.111912;0.225843;0.098123;0.225843;0.098123;0.181188;0.025914;0.111912;0.111912;0.075498
0.181188;0.183520;0.181188;0.085479;0.025914;0.063116;0.111912;0.085479;0.111912;0.181188;0.111912;0.063116;0.085479;0.183520;0.025914;0.225843;0.225843;0.098123;0.025914;0.085479;0.111912;0.183520;0.067290;0.183520;0.067290;0.025914;0.067290;0.063116;0.025914;0.025914;0.111912;0.111912;0.025914;0.063116;0.098123;0.111912;0.225843;0.098123;0.025914;0.181188;0.111912;0.181188;0.225843;0.181188;0.063116;0.181188;0.225843;0.181188;0.063116;0.098123;0.025914;0.225843;0.085479;0.111912;0.085479;0.181188;0.073687
0.225843;0.067290;0.085479;0.067290;0.063116;0.183520;0.067290;0.063116;0.111912;0.063116;0.183520;0.225843;0.098123;0.063116;0.183520;0.183520;0.181188;0.225843;0.183520;0.098123;0.098123;0.225843;0.063116;0.025914;0.098123;0.025914;0.063116;0.225843;0.098123;0.063116;0.111912;0.098123;0.025914;0.225843;0.063116;0.183520;0.067290;0.067290;0.111912;0.183520;0.067290;0.085479;0.181188;0.025914;0.225843;0.067290;0.067290;0.025914;0.183520;0.085479;0.225843;0.067290;0.098123;0.183520;0.067290;0.025914;0.065005
0.025914;0.085479;0.098123;0.183520;0.111912;0.111912;0.063116;0.098123;0.085479;0.067290;0.098123;0.098123;0.063116;0.098123;0.098123;0.067290;0.085479;0.181188;0.181188;0.025914;0.111912;0.098123;0.067290;0.183520;0.098123;0.063116;0.183520;0.085479;0.085479;0.098123;0.067290;0.225843;0.025914;0.063116;0.063116;0.181188;0.225843;0.225843;0.098123;0.025914;0.063116;0.085479;0.063116;0.111912;0.225843;0.067290;0.098123;0.063116;0.067290;0.111912;0.183520;0.111912;0.025914;0.181188;0.063116;0.063116;0.077671
0.111912;0.025914;0.111912;0.181188;0.063116;0.067290;0.111912;0.225843;0.025914;0.183520;0.225843;0.067290;0.025914;0.181188;0.025914;0.181188;0.225843;0.183520;0.025914;0.111912;0.085479;0.225843;0.025914;0.025914;0.183520;0.085479;0.067290;0.111912;0.063116;0.181188;0.025914;0.067290;0.025914;0.181188;0.025914;0.063116;0.098123;0.225843;0.181188;0.067290;0.183520;0.111912;0.183520;0.111912;0.183520;0.067290;0.225843;0.111912;0.181188;0.111912;0.085479;0.063116;0.025914;0.098123;0.225843;0.067290;0.069831
0.111912;0.225843;0.181188;0.025914;0.225843;0.085479;0.225843;0.225843;0.063116;0.098123;0.111912;0.085479;0.067290;0.025914;0.183520;0.225843;0.183520;0.225843;0.025914;0.085479;0.098123;0.085479;0.067290;0.111912;0.025914;0.063116;0.067290;0.098123;0.098123;0.098123;0.111912;0.098123;0.063116;0.111912;0.225843;0.067290;0.183520;0.098123;0.111912;0.067290;0.025914;0.067290;0.098123;0.111912;0.181188;0.067290;0.183520;0.183520;0.098123;0.063116;0.063116;0.111912;0.025914;0.183520;0.225843;0.111912;0.082465
0.067290;0.085479;0.181188;0.067290;0.111912;0.025914;0.181188;0.098123;0.085479;0.063116;0.225843;0.063116;0.183520;0.085479;0.063116;0.063116;0.225843;0.181188;0.025914;0.025914;0.085479;0.063116;0.111912;0.183520;0.225843;0.183520;0.181188;0.225843;0.067290;0.225843;0.181188;0.183520;0.098123;0.181188;0.063116;0.181188;0.183520;0.181188;0.183520;0.025914;0.111912;0.085479;0.063116;0.183520;0.183520;0.067290;0.098123;0.181188;0.111912;0.225843;0.111912;0.181188;0.085479;0.063116;0.111912;0.225843;0.095910
0.025914;0.098123;0.067290;0.225843;0.111912;0.183520;0.063116;0.111912;0.225843;0.067290;0.183520;0.111912;0.225843;0.225843;0.085479;0.025914;0.063116;0.111912;0.085479;0.181188;0.025914;0.098123;0.067290;0.183520;0.225843;0.085479;0.225843;0.181188;0.225843;0.098123;0.183520;0.085479;0.025914;0.111912;0.025914;0.098123;0.225843;0.098123;0.025914;0.181188;0.063116;0.085479;0.098123;0.183520;0.067290;0.225843;0.225843;0.183520;0.025914;0.098123;0.183520;0.067290;0.098123;0.063116;0.225843;0.111912;0.103670
0.067290;0.111912;0.063116;0.181188;0.225843;0.181188;0.067290;0.183520;0.225843;0.067290;0.025914;0.111912;0.085479;0.067290;0.183520;0.063116;0.181188;0.183520;0.098123;0.063116;0.183520;0.025914;0.225843;0.085479;0.181188;0.098123;0.025914;0.098123;0.225843;0.067290;0.025914;0.063116;0.183520;0.183520;0.098123;0.183520;0.181188;0.063116;0.183520;0.181188;0.183520;0.181188;0.225843;0.067290;0.225843;0.183520;0.111912;0.098123;0.181188;0.111912;0.063116;0.067290;0.067290;0.111912;0.098123;0.085479;0.097987
0.067290;0.183520;0.225843;0.181188;0.067290;0.183520;0.181188;0.183520;0.181188;0.025914;0.025914;0.225843;0.085479;0.098123;0.181188;0.183520;0.085479;0.085479;0.063116;0.025914;0.025914;0.025914;0.063116;0.098123;0.225843;0.025914;0.111912;0.085479;0.111912;0.183520;0.085479;0.085479;0.085479;0.225843;0.067290;0.085479;0.181188;0.067290;0.067290;0.025914;0.067290;0.181188;0.067290;0.111912;0.025914;0.067290;0.098123;0.063116;0.183520;0.063116;0.225843;0.098123;0.063116;0.181188;0.067290;0.098123;0.068187
0.085479;0.225843;0.225843;0.067290;0.025914;0.063116;0.225843;0.183520;0.098123;0.111912;0.225843;0.063116;0.025914;0.063116;0.067290;0.111912;0.025914;0.067290;0.098123;0.063116;0.225843;0.181188;0.225843;0.181188;0.025914;0.183520;0.067290;0.063116;0.025914;0.025914;0.025914;0.063116;0.181188;0.067290;0.225843;0.067290;0.067290;0.085479;0.063116;0.025914;0.183520;0.098123;0.111912;0.225843;0.181188;0.025914;0.181188;0.063116;0.063116;0.183520;0.067290;0.098123;0.111912;0.181188;0.225843;0.181188;0.070402
0.067290;0.063116;0.063116;0.111912;0.111912;0.225843;0.063116;0.085479;0.181188;0.225843;0.181188;0.098123;0.098123;0.063116;0.225843;0.181188;0.098123;0.085479;0.183520;0.067290;0.067290;0.067290;0.085479;0.063116;0.183520;0.183520;0.181188;0.025914;0.025914;0.085479;0.183520;0.025914;0.063116;0.085479;0.225843;0.098123;0.183520;0.098123;0.067290;0.111912;0.063116;0.067290;0.225843;0.085479;0.183520;0.067290;0.111912;0.181188;0.181188;0.183520;0.063116;0.111912;0.181188;0.085479;0.063116;0.183520;0.061577
